"PORTAL";"URL_ANUNCIO";"COD_POSTAL";"MUNICIPIO";"DISTRITO";"BARRIO";"PRECIO";"M2";"FECHA_PROCESADO"
idealista;http://www.idealista.com/38601781;"28002";Madrid;Chamartín;Prosperidad;"650";"73";"2017-11-01"
idealista;http://www.idealista.com/38602144;"28709";San Sebastián de los Reyes;Pol. Industrial sur;;"1500";"550";"2017-11-01"
idealista;http://www.idealista.com/38602432;"28019";Madrid;Carabanchel;Comillas;"9400";"730";"2017-11-01"
idealista;http://www.idealista.com/38602763;"28342";Valdemoro;Hospital;;"1490";"150";"2017-11-01"
idealista;http://www.idealista.com/38602778;"28981";Parla;El Nido-Las Fuentes;;"1700";"285";"2017-11-01"
idealista;http://www.idealista.com/38602814;"28019";Madrid;Carabanchel;Comillas;"3900";"245";"2017-11-01"
idealista;http://www.idealista.com/38602833;"28006";Madrid;Salamanca;Castellana;"3500";"119";"2017-11-01"
idealista;http://www.idealista.com/38603071;"28981";Parla;El Nido-Las Fuentes;;"1100";"138";"2017-11-01"
idealista;http://www.idealista.com/38603148;"28982";Parla;Centro;;"1700";"215";"2017-11-01"
idealista;http://www.idealista.com/38603363;"28522";Rivas-Vaciamadrid;Rivas Futura;;"3000";"594";"2017-11-01"
idealista;http://www.idealista.com/38603613;"28982";Parla;Centro;;"950";"158";"2017-11-01"
idealista;http://www.idealista.com/38603859;"28001";Madrid;Salamanca;Goya;"8500";"130";"2017-11-01"
idealista;http://www.idealista.com/38604247;"28004";Madrid;Centro;Malasaña-Universidad;"3500";"160";"2017-11-01"
idealista;http://www.idealista.com/38604358;"28001";Madrid;Salamanca;Recoletos;"8000";"140";"2017-11-01"
idealista;http://www.idealista.com/38604577;"28009";Madrid;Salamanca;Goya;"900";"40";"2017-11-01"
idealista;http://www.idealista.com/38604887;"28005";Madrid;Centro;Palacio;"1450";"65";"2017-11-01"
idealista;http://www.idealista.com/38604966;"28231";Las Rozas de Madrid;Marazuela- El Torreón;Marazuela- El Torreón;"975";"431";"2017-11-01"
idealista;http://www.idealista.com/38605246;"28982";Parla;Reyes;;"600";"90";"2017-11-01"
idealista;http://www.idealista.com/38605350;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"3500";"260";"2017-11-01"
idealista;http://www.idealista.com/38605609;"28850";Torrejón de Ardoz;Noreste;;"600";"50";"2017-11-01"
idealista;http://www.idealista.com/38605698;"28703";San Sebastián de los Reyes;Pol. Industrial norte;;"3480";"535";"2017-11-01"
idealista;http://www.idealista.com/38605714;"28703";San Sebastián de los Reyes;Pol. Industrial norte;;"2473";"380";"2017-11-01"
idealista;http://www.idealista.com/38605820;"28760";Tres Cantos;Segunda Fase;;"960";"100";"2017-11-01"
idealista;http://www.idealista.com/38606172;"28013";Madrid;Centro;Sol;"2500";"100";"2017-11-01"
idealista;http://www.idealista.com/38606178;"28020";Madrid;Tetuán;Cuatro Caminos;"4500";"200";"2017-11-01"
idealista;http://www.idealista.com/38606470;"28017";Madrid;Ciudad Lineal;Ventas;"400";"40";"2017-11-01"
idealista;http://www.idealista.com/38606618;"28006";Madrid;Salamanca;Lista;"1400";"55";"2017-11-01"
idealista;http://www.idealista.com/38606619;"28006";Madrid;Salamanca;Lista;"800";"90";"2017-11-01"
idealista;http://www.idealista.com/38606622;"28006";Madrid;Salamanca;Lista;"1900";"40";"2017-11-01"
idealista;http://www.idealista.com/38606632;"28015";Madrid;Chamberí;Gaztambide;"1400";"60";"2017-11-01"
idealista;http://www.idealista.com/38606634;"28015";Madrid;Chamberí;Arapiles;"4000";"285";"2017-11-01"
idealista;http://www.idealista.com/38606635;"28002";Madrid;Chamartín;Ciudad Jardín;"2000";"200";"2017-11-01"
idealista;http://www.idealista.com/38606636;"28008";Madrid;Moncloa;Argüelles;"1400";"60";"2017-11-01"
idealista;http://www.idealista.com/38606650;"28015";Madrid;Chamberí;Gaztambide;"1700";"75";"2017-11-01"
idealista;http://www.idealista.com/38606656;"28013";Madrid;Centro;Sol;"1540";"120";"2017-11-01"
idealista;http://www.idealista.com/38606658;"28006";Madrid;Salamanca;Lista;"1100";"94";"2017-11-01"
idealista;http://www.idealista.com/38607550;"28015";Madrid;Chamberí;Arapiles;"1200";"86";"2017-11-01"
idealista;http://www.idealista.com/38607786;"28903";Getafe;Juan de la Cierva;;"550";"50";"2017-11-01"
idealista;http://www.idealista.com/38607798;"28232";Las Rozas de Madrid;Europolis;Europolis;"1600";"200";"2017-11-01"
idealista;http://www.idealista.com/38607827;"28005";Madrid;Centro;Lavapiés-Embajadores;"5500";"300";"2017-11-01"
idealista;http://www.idealista.com/38608156;"28229";Villanueva del Pardillo;Ibiza - San Pedro;;"1200";"250";"2017-11-01"
idealista;http://www.idealista.com/38609157;"28024";Madrid;Latina;Aluche;"600";"52";"2017-11-01"
idealista;http://www.idealista.com/38609171;"28042";Madrid;Barajas;Alameda de Osuna;"500";"32";"2017-11-01"
idealista;http://www.idealista.com/38609174;"28300";Aranjuez;Centro;;"1400";"104";"2017-11-01"
idealista;http://www.idealista.com/38609402;"28019";Madrid;Carabanchel;Comillas;"650";"100";"2017-11-01"
idealista;http://www.idealista.com/38609448;"28004";Madrid;Centro;Malasaña-Universidad;"1700";"115";"2017-11-01"
idealista;http://www.idealista.com/38609643;"28760";Tres Cantos;Primera Fase - Nuevo Tres Cantos;;"550";"50";"2017-11-01"
idealista;http://www.idealista.com/38609855;"28021";Madrid;Villaverde;Los Rosales;"725";"78";"2017-11-01"
idealista;http://www.idealista.com/38610210;"28005";Madrid;Centro;Palacio;"1250";"120";"2017-11-01"
idealista;http://www.idealista.com/38611107;"28010";Madrid;Chamberí;Trafalgar;"3400";"276";"2017-11-01"
idealista;http://www.idealista.com/38614490;"28008";Madrid;Moncloa;Argüelles;"1800";"65";"2017-11-01"
idealista;http://www.idealista.com/38614511;"28015";Madrid;Centro;Malasaña-Universidad;"5400";"404";"2017-11-01"
idealista;http://www.idealista.com/38614939;"28750";San Agustin de Guadalix;;;"990";"135";"2017-11-01"
idealista;http://www.idealista.com/38615024;"28004";Madrid;Centro;Malasaña-Universidad;"800";"58";"2017-11-01"
idealista;http://www.idealista.com/38615081;"28012";Madrid;Centro;Huertas-Cortes;"4500";"200";"2017-11-01"
idealista;http://www.idealista.com/38615293;"28009";Madrid;Retiro;Ibiza;"3500";"250";"2017-11-01"
idealista;http://www.idealista.com/38615530;"28006";Madrid;Salamanca;Castellana;"25000";"423";"2017-11-01"
idealista;http://www.idealista.com/38616289;"28009";Madrid;Retiro;Ibiza;"2500";"260";"2017-11-01"
idealista;http://www.idealista.com/38616600;"28232";Las Rozas de Madrid;Europolis;Europolis;"3500";"250";"2017-11-01"
idealista;http://www.idealista.com/38616633;"28037";Madrid;San Blas;Simancas;"5040";"336";"2017-11-01"
idealista;http://www.idealista.com/38617284;"28009";Madrid;Salamanca;Goya;"16000";"1272";"2017-11-01"
idealista;http://www.idealista.com/38617873;"28007";Madrid;Retiro;Adelfas;"1800";"204";"2017-11-01"
idealista;http://www.idealista.com/38618127;"28047";Madrid;Carabanchel;Vista Alegre;"400";"50";"2017-11-01"
idealista;http://www.idealista.com/38618313;"28905";Getafe;Sector 3;;"1700";"300";"2017-11-01"
idealista;http://www.idealista.com/38618488;"28009";Madrid;Salamanca;Goya;"2000";"150";"2017-11-01"
idealista;http://www.idealista.com/38618618;"28004";Madrid;Centro;Malasaña-Universidad;"3500";"170";"2017-11-01"
idealista;http://www.idealista.com/38618685;"28045";Madrid;Arganzuela;Palos de Moguer;"500";"80";"2017-11-01"
idealista;http://www.idealista.com/38619698;"28001";Madrid;Salamanca;Recoletos;"10000";"175";"2017-11-01"
idealista;http://www.idealista.com/38620317;"28933";Móstoles;Norte - Universidad;;"6000";"890";"2017-11-01"
idealista;http://www.idealista.com/38620373;"28005";Madrid;Centro;Palacio;"3300";"100";"2017-11-01"
idealista;http://www.idealista.com/38620822;"28015";Madrid;Chamberí;Arapiles;"950";"85";"2017-11-01"
idealista;http://www.idealista.com/38621115;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"5000";"300";"2017-11-01"
idealista;http://www.idealista.com/38621489;"28223";Pozuelo de Alarcón;Zona Pueblo;Zona Pueblo;"1750";"220";"2017-11-01"
idealista;http://www.idealista.com/38621595;"28039";Madrid;Moncloa;Valdezarza;"425";"46";"2017-11-01"
idealista;http://www.idealista.com/38621662;"28002";Madrid;Chamartín;Prosperidad;"3500";"180";"2017-11-01"
idealista;http://www.idealista.com/38621757;"28015";Madrid;Centro;Malasaña-Universidad;"1403";"130";"2017-11-01"
idealista;http://www.idealista.com/38622732;"28006";Madrid;Salamanca;Castellana;"3000";"236";"2017-11-01"
idealista;http://www.idealista.com/38623322;"28005";Madrid;Centro;Sol;"4800";"200";"2017-11-01"
idealista;http://www.idealista.com/38634606;"28020";Madrid;Tetuán;Cuatro Caminos;"9500";"437";"2017-11-01"
idealista;http://www.idealista.com/38636434;"28004";Madrid;Centro;Chueca-Justicia;"2000";"75";"2017-11-01"
idealista;http://www.idealista.com/38637670;"28921";Alcorcón;Centro;Casco Antiguo;"1500";"122";"2017-11-01"
idealista;http://www.idealista.com/38637992;"28004";Madrid;Centro;Malasaña-Universidad;"875";"45";"2017-11-01"
idealista;http://www.idealista.com/38638635;"28024";Madrid;Latina;Campamento;"600";"75";"2017-11-01"
idealista;http://www.idealista.com/38638672;"28015";Madrid;Chamberí;Gaztambide;"1276";"180";"2017-11-01"
idealista;http://www.idealista.com/38638721;"28039";Madrid;Tetuán;Berruguete;"600";"50";"2017-11-01"
idealista;http://www.idealista.com/38638775;"28670";Villaviciosa de Odón;Centro;;"1150";"170";"2017-11-01"
idealista;http://www.idealista.com/38638857;"28045";Madrid;Arganzuela;Legazpi;"2040";"120";"2017-11-01"
idealista;http://www.idealista.com/38640281;"28022";Madrid;San Blas;Canillejas;"900";"90";"2017-11-01"
idealista;http://www.idealista.com/38640808;"28010";Madrid;Chamberí;Trafalgar;"5450";"85";"2017-11-01"
idealista;http://www.idealista.com/38640906;"28010";Madrid;Chamberí;Trafalgar;"16000";"230";"2017-11-01"
idealista;http://www.idealista.com/38640975;"28932";Móstoles;Norte - Universidad;;"750";"80";"2017-11-01"
idealista;http://www.idealista.com/38641683;"28003";Madrid;Chamberí;Vallehermoso;"4400";"240";"2017-11-01"
idealista;http://www.idealista.com/38641718;"28947";Fuenlabrada;Sudeste Industrial;;"2000";"110";"2017-11-01"
idealista;http://www.idealista.com/38641833;"28660";Boadilla del Monte;Urb. este - Montepríncipe;;"2500";"100";"2017-11-01"
idealista;http://www.idealista.com/38642198;"28033";Madrid;Hortaleza;Pinar del Rey;"500";"71";"2017-11-01"
idealista;http://www.idealista.com/38642256;"28015";Madrid;Chamberí;Trafalgar;"8000";"421";"2017-11-01"
idealista;http://www.idealista.com/38642404;"28045";Madrid;Arganzuela;Palos de Moguer;"1700";"235";"2017-11-01"
idealista;http://www.idealista.com/38642560;"28045";Madrid;Arganzuela;Palos de Moguer;"1500";"50";"2017-11-01"
idealista;http://www.idealista.com/38642744;"28015";Madrid;Chamberí;Gaztambide;"1200";"90";"2017-11-01"
idealista;http://www.idealista.com/38642834;"28020";Madrid;Tetuán;Cuatro Caminos;"3500";"113";"2017-11-01"
idealista;http://www.idealista.com/38643266;"28931";Móstoles;Centro;;"400";"21";"2017-11-01"
idealista;http://www.idealista.com/38643483;"28015";Madrid;Chamberí;Arapiles;"800";"40";"2017-11-01"
idealista;http://www.idealista.com/38643665;"28982";Parla;Reyes;;"2000";"200";"2017-11-01"
idealista;http://www.idealista.com/38643733;"28935";Móstoles;Suroeste;;"9000";"1450";"2017-11-01"
idealista;http://www.idealista.com/38643903;"28024";Madrid;Latina;Aluche;"1800";"125";"2017-11-01"
idealista;http://www.idealista.com/38643907;"28924";Alcorcón;Parque Lisboa - La Paz;Parque Lisboa - La Paz;"1500";"209";"2017-11-01"
idealista;http://www.idealista.com/38644014;"28921";Alcorcón;Centro;Casco Antiguo;"900";"120";"2017-11-01"
idealista;http://www.idealista.com/38644053;"28034";Madrid;Fuencarral;Tres Olivos - Valverde;"720";"85";"2017-11-01"
idealista;http://www.idealista.com/38644193;"28983";Parla;Parla Este;;"1200";"180";"2017-11-01"
idealista;http://www.idealista.com/38644599;"28025";Madrid;Carabanchel;Vista Alegre;"3900";"120";"2017-11-01"
idealista;http://www.idealista.com/38644606;"28003";Madrid;Chamberí;Vallehermoso;"4400";"470";"2017-11-01"
idealista;http://www.idealista.com/38644810;"28043";Madrid;Hortaleza;Canillas;"950";"75";"2017-11-01"
idealista;http://www.idealista.com/38644999;"28037";Madrid;San Blas;Simancas;"1250";"228";"2017-11-01"
idealista;http://www.idealista.com/38645112;"28026";Madrid;Usera;Pradolongo;"400";"40";"2017-11-01"
idealista;http://www.idealista.com/38646141;"28020";Madrid;Tetuán;Cuatro Caminos;"9500";"437";"2017-11-01"
idealista;http://www.idealista.com/38646347;"28011";Madrid;Latina;Puerta del Ángel;"3060";"180";"2017-11-01"
idealista;http://www.idealista.com/38646377;"28012";Madrid;Centro;Lavapiés-Embajadores;"1300";"100";"2017-11-01"
idealista;http://www.idealista.com/38646748;"28708";Fuente del Fresno;;;"700";"60";"2017-11-01"
idealista;http://www.idealista.com/38646775;"28008";Madrid;Moncloa;Argüelles;"2300";"157";"2017-11-01"
idealista;http://www.idealista.com/38647310;"28006";Madrid;Salamanca;Castellana;"17000";"130";"2017-11-01"
idealista;http://www.idealista.com/38647379;"28040";Madrid;Moncloa;Ciudad Universitaria;"800";"65";"2017-11-01"
idealista;http://www.idealista.com/38647456;"28231";Las Rozas de Madrid;Rozas Centro;Zona Estación;"550";"30";"2017-11-01"
idealista;http://www.idealista.com/38647549;"28006";Madrid;Salamanca;Castellana;"7000";"446";"2017-11-01"
idealista;http://www.idealista.com/38647605;"28031";Madrid;Villa de Vallecas;Santa Eugenia;"750";"72";"2017-11-01"
idealista;http://www.idealista.com/38647617;"28046";Madrid;Chamartín;Castilla;"3500";"253";"2017-11-01"
idealista;http://www.idealista.com/38648042;"28670";Villaviciosa de Odón;Centro;;"600";"19";"2017-11-01"
idealista;http://www.idealista.com/38648127;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"600";"99";"2017-11-01"
idealista;http://www.idealista.com/38648215;"28100";Alcobendas;Alcobendas Centro;;"600";"120";"2017-11-01"
idealista;http://www.idealista.com/38648285;"28034";Madrid;Fuencarral;Pilar;"1700";"166";"2017-11-01"
idealista;http://www.idealista.com/38648325;"28006";Madrid;Salamanca;Castellana;"4000";"138";"2017-11-01"
idealista;http://www.idealista.com/38648458;"28031";Madrid;Villa de Vallecas;Santa Eugenia;"390";"38";"2017-11-01"
idealista;http://www.idealista.com/38648633;"28020";Madrid;Tetuán;Cuatro Caminos;"3200";"140";"2017-11-01"
idealista;http://www.idealista.com/38649093;"28008";Madrid;Moncloa;Argüelles;"700";"75";"2017-11-01"
idealista;http://www.idealista.com/38649690;"28045";Madrid;Arganzuela;Chopera;"1200";"64";"2017-11-01"
idealista;http://www.idealista.com/38651264;"28821";Coslada;Coslada Pueblo;;"800";"90";"2017-11-01"
idealista;http://www.idealista.com/38652768;"28752";Lozoyuela-Navas-Sieteiglesias;;;"2200";"700";"2017-11-01"
idealista;http://www.idealista.com/38653021;"28004";Madrid;Centro;Malasaña-Universidad;"2000";"229";"2017-11-01"
idealista;http://www.idealista.com/38653688;"28016";Madrid;Chamartín;Bernabéu-Hispanoamérica;"1350";"72";"2017-11-01"
idealista;http://www.idealista.com/38653770;"28028";Madrid;Salamanca;Fuente del Berro;"1300";"163";"2017-11-01"
idealista;http://www.idealista.com/38654472;"28020";Madrid;Tetuán;Cuatro Caminos;"9500";"437";"2017-11-01"
idealista;http://www.idealista.com/38655007;"28320";Pinto;Parque Europa - Los Pitufos;;"450";"60";"2017-11-01"
idealista;http://www.idealista.com/38655166;"28220";Majadahonda;Casco Antiguo;;"2200";"120";"2017-11-01"
idealista;http://www.idealista.com/38655316;"28934";Móstoles;Centro;;"980";"76";"2017-11-01"
idealista;http://www.idealista.com/38655710;"28014";Madrid;Centro;Huertas-Cortes;"5000";"66";"2017-11-01"
idealista;http://www.idealista.com/38656443;"28001";Madrid;Salamanca;Recoletos;"7000";"180";"2017-11-01"
idealista;http://www.idealista.com/38656604;"28002";Madrid;Chamartín;Prosperidad;"4600";"303";"2017-11-01"
idealista;http://www.idealista.com/38656759;"28009";Madrid;Retiro;Niño Jesús;"4800";"510";"2017-11-01"
idealista;http://www.idealista.com/38656876;"28100";Alcobendas;Alcobendas Centro;;"1100";"50";"2017-11-01"
idealista;http://www.idealista.com/38656956;"28006";Madrid;Salamanca;Lista;"800";"61";"2017-11-01"
idealista;http://www.idealista.com/38657111;"28001";Madrid;Salamanca;Castellana;"65000";"340";"2017-11-01"
idealista;http://www.idealista.com/38657253;"28001";Madrid;Salamanca;Recoletos;"5900";"290";"2017-11-01"
idealista;http://www.idealista.com/38657254;"28109";La Moraleja;Encinar de los Reyes;;"1400";"37";"2017-11-01"
idealista;http://www.idealista.com/38657406;"28020";Madrid;Tetuán;Cuatro Caminos;"9500";"450";"2017-11-01"
idealista;http://www.idealista.com/38657410;"28003";Madrid;Chamberí;Vallehermoso;"4400";"240";"2017-11-01"
idealista;http://www.idealista.com/38657697;"28001";Madrid;Salamanca;Recoletos;"5000";"218";"2017-11-01"
idealista;http://www.idealista.com/38657931;"28031";Madrid;Villa de Vallecas;Santa Eugenia;"400";"40";"2017-11-01"
idealista;http://www.idealista.com/38658013;"28020";Madrid;Tetuán;Cuatro Caminos;"7200";"318";"2017-11-01"
idealista;http://www.idealista.com/38658042;"28947";Fuenlabrada;Sudeste Industrial;;"10000";"1350";"2017-11-01"
idealista;http://www.idealista.com/38658126;"28901";Getafe;Getafe Centro;;"750";"60";"2017-11-01"
idealista;http://www.idealista.com/38658388;"28924";Alcorcón;Valderas - Los Castillos;Valderas - Los Castillos;"2050";"241";"2017-11-01"
idealista;http://www.idealista.com/38658739;"28020";Madrid;Tetuán;Cuatro Caminos;"5500";"328";"2017-11-01"
idealista;http://www.idealista.com/38659296;"28001";Madrid;Salamanca;Goya;"975";"50";"2017-11-01"
idealista;http://www.idealista.com/38659640;"28009";Madrid;Salamanca;Goya;"2800";"100";"2017-11-01"
idealista;http://www.idealista.com/38659692;"28055";Madrid;Barajas;Aeropuerto;"2600";"37";"2017-11-01"
idealista;http://www.idealista.com/38660065;"28660";Boadilla del Monte;Casco Antiguo;;"450";"25";"2017-11-01"
idealista;http://www.idealista.com/38660270;"28001";Madrid;Salamanca;Recoletos;"12000";"298";"2017-11-01"
idealista;http://www.idealista.com/38660277;"28014";Madrid;Retiro;Jerónimos;"2200";"207";"2017-11-01"
idealista;http://www.idealista.com/38660323;"28002";Madrid;Chamartín;Prosperidad;"2200";"330";"2017-11-01"
idealista;http://www.idealista.com/38660765;"28004";Madrid;Centro;Malasaña-Universidad;"2200";"80";"2017-11-01"
idealista;http://www.idealista.com/38661097;"28002";Madrid;Chamartín;Prosperidad;"9500";"400";"2017-11-01"
idealista;http://www.idealista.com/38661430;"28015";Madrid;Chamberí;Arapiles;"700";"120";"2017-11-01"
idealista;http://www.idealista.com/38662867;"28003";Madrid;Chamberí;Nuevos Ministerios-Ríos Rosas;"6900";"510";"2017-11-01"
idealista;http://www.idealista.com/38662869;"28015";Madrid;Chamberí;Gaztambide;"3900";"395";"2017-11-01"
idealista;http://www.idealista.com/38665466;"28013";Madrid;Centro;Palacio;"2000";"56";"2017-11-01"
idealista;http://www.idealista.com/38665590;"28005";Madrid;Centro;Palacio;"7450";"316";"2017-11-01"
idealista;http://www.idealista.com/38665665;"28220";Majadahonda;Casco Antiguo;;"600";"65";"2017-11-01"
idealista;http://www.idealista.com/38666001;"28945";Fuenlabrada;Centro;;"450";"54";"2017-11-01"
idealista;http://www.idealista.com/38666469;"28010";Madrid;Chamberí;Trafalgar;"1400";"137";"2017-11-01"
idealista;http://www.idealista.com/38667101;"28400";Collado Villalba;Villalba Estación;;"3300";"307";"2017-11-01"
idealista;http://www.idealista.com/38667155;"28110";Algete;;;"600";"212";"2017-11-01"
idealista;http://www.idealista.com/38667270;"28012";Madrid;Centro;Lavapiés-Embajadores;"750";"60";"2017-11-01"
idealista;http://www.idealista.com/38667410;"28923";Alcorcón;Centro;Zona Centro Joven;"370";"35";"2017-11-01"
idealista;http://www.idealista.com/38667440;"28034";Madrid;Fuencarral;Tres Olivos - Valverde;"700";"50";"2017-11-01"
idealista;http://www.idealista.com/38667862;"28007";Madrid;Retiro;Pacífico;"1200";"57";"2017-11-01"
idealista;http://www.idealista.com/38668198;"28025";Madrid;Carabanchel;Vista Alegre;"465";"55";"2017-11-01"
idealista;http://www.idealista.com/38669384;"28025";Madrid;Carabanchel;Vista Alegre;"400";"50";"2017-11-01"
idealista;http://www.idealista.com/38669586;"28760";Tres Cantos;Primera Fase - Nuevo Tres Cantos;;"550";"70";"2017-11-01"
idealista;http://www.idealista.com/38669691;"28938";Móstoles;Centro;;"375";"45";"2017-11-01"
idealista;http://www.idealista.com/38669747;"28923";Alcorcón;Parque Ondarreta - Urtinsa;Parque Ondarreta - Urtinsa;"400";"56";"2017-11-01"
idealista;http://www.idealista.com/38670294;"28054";Madrid;Carabanchel;Pau de Carabanchel;"650";"48";"2017-11-01"
idealista;http://www.idealista.com/38670525;"28053";Madrid;Puente de Vallecas;San Diego;"900";"95";"2017-11-01"
idealista;http://www.idealista.com/38670714;"28004";Madrid;Centro;Chueca-Justicia;"4800";"136";"2017-11-01"
idealista;http://www.idealista.com/38670857;"28008";Madrid;Moncloa;Argüelles;"8000";"758";"2017-11-01"
idealista;http://www.idealista.com/38671124;"28034";Madrid;Fuencarral;Tres Olivos - Valverde;"1500";"200";"2017-11-01"
idealista;http://www.idealista.com/38671845;"28004";Madrid;Centro;Chueca-Justicia;"2230";"60";"2017-11-01"
idealista;http://www.idealista.com/38671934;"28006";Madrid;Salamanca;Lista;"7000";"160";"2017-11-01"
idealista;http://www.idealista.com/38672072;"28001";Madrid;Salamanca;Recoletos;"12000";"225";"2017-11-01"
idealista;http://www.idealista.com/38673541;"28702";San Sebastián de los Reyes;Dehesa Vieja-Puente Cultural;;"1500";"250";"2017-11-01"
idealista;http://www.idealista.com/38673569;"28492";Mataelpino;;;"700";"80";"2017-11-01"
idealista;http://www.idealista.com/38673696;"28702";San Sebastián de los Reyes;Dehesa Vieja-Puente Cultural;;"1200";"250";"2017-11-01"
idealista;http://www.idealista.com/38673908;"28047";Madrid;Carabanchel;Vista Alegre;"800";"84";"2017-11-01"
idealista;http://www.idealista.com/38673926;"28020";Madrid;Tetuán;Cuzco-Castillejos;"4800";"330";"2017-11-01"
idealista;http://www.idealista.com/38674134;"28231";Las Rozas de Madrid;Rozas Centro;Zona Estación;"650";"80";"2017-11-01"
idealista;http://www.idealista.com/38674185;"28004";Madrid;Centro;Chueca-Justicia;"2300";"70";"2017-11-01"
idealista;http://www.idealista.com/38674424;"28006";Madrid;Salamanca;Castellana;"5000";"121";"2017-11-01"
idealista;http://www.idealista.com/38674595;"28027";Madrid;Ciudad Lineal;Pueblo Nuevo;"700";"131";"2017-11-01"
idealista;http://www.idealista.com/38674618;"28054";Madrid;Carabanchel;Pau de Carabanchel;"1000";"100";"2017-11-01"
idealista;http://www.idealista.com/38674769;"28701";San Sebastián de los Reyes;Sta. Bárbara-La Zaporra;;"450";"55";"2017-11-01"
idealista;http://www.idealista.com/38674819;"28003";Madrid;Chamberí;Nuevos Ministerios-Ríos Rosas;"2100";"60";"2017-11-01"
idealista;http://www.idealista.com/38675018;"28001";Madrid;Salamanca;Goya;"1050";"34";"2017-11-01"
idealista;http://www.idealista.com/38675155;"28935";Móstoles;El Soto - Coveta;;"2300";"230";"2017-11-01"
idealista;http://www.idealista.com/38676722;"28010";Madrid;Chamberí;Trafalgar;"5450";"128";"2017-11-01"
idealista;http://www.idealista.com/38676970;"28020";Madrid;Tetuán;Cuatro Caminos;"400";"30";"2017-11-01"
idealista;http://www.idealista.com/38677046;"28017";Madrid;Ciudad Lineal;Pueblo Nuevo;"1250";"90";"2017-11-01"
idealista;http://www.idealista.com/38677238;"28015";Madrid;Chamberí;Gaztambide;"1250";"120";"2017-11-01"
idealista;http://www.idealista.com/38677242;"28004";Madrid;Centro;Malasaña-Universidad;"4000";"70";"2017-11-01"
idealista;http://www.idealista.com/38677277;"28013";Madrid;Centro;Sol;"14000";"230";"2017-11-01"
idealista;http://www.idealista.com/38677500;"28011";Madrid;Latina;Los Cármenes;"900";"96";"2017-11-01"
idealista;http://www.idealista.com/38677524;"28015";Madrid;Chamberí;Gaztambide;"2250";"170";"2017-11-01"
idealista;http://www.idealista.com/38677724;"28004";Madrid;Centro;Chueca-Justicia;"16000";"415";"2017-11-01"
idealista;http://www.idealista.com/38677748;"28035";Madrid;Moncloa;Valdezarza;"1900";"200";"2017-11-01"
idealista;http://www.idealista.com/38677909;"28028";Madrid;Salamanca;Fuente del Berro;"350";"21";"2017-11-01"
idealista;http://www.idealista.com/38677939;"28003";Madrid;Chamberí;Nuevos Ministerios-Ríos Rosas;"1970";"90";"2017-11-01"
idealista;http://www.idealista.com/38677949;"28002";Madrid;Chamartín;Prosperidad;"3500";"180";"2017-11-01"
idealista;http://www.idealista.com/38678124;"28038";Madrid;Puente de Vallecas;Numancia;"550";"55";"2017-11-01"
idealista;http://www.idealista.com/38678151;"28044";Madrid;Latina;Águilas;"550";"35";"2017-11-01"
idealista;http://www.idealista.com/38678389;"28010";Madrid;Chamberí;Trafalgar;"2100";"140";"2017-11-01"
idealista;http://www.idealista.com/38678568;"28038";Madrid;Puente de Vallecas;Numancia;"600";"75";"2017-11-01"
idealista;http://www.idealista.com/38678673;"28012";Madrid;Centro;Lavapiés-Embajadores;"2300";"280";"2017-11-01"
idealista;http://www.idealista.com/38678902;"28911";Leganés;Centro;Descubridores-Escritores;"1700";"160";"2017-11-01"
idealista;http://www.idealista.com/38679019;"28020";Madrid;Tetuán;Cuzco-Castillejos;"2750";"400";"2017-11-01"
idealista;http://www.idealista.com/38679072;"28007";Madrid;Retiro;Pacífico;"2000";"255";"2017-11-01"
idealista;http://www.idealista.com/38679318;"28039";Madrid;Tetuán;Valdeacederas;"425";"57";"2017-11-01"
idealista;http://www.idealista.com/38679339;"28025";Madrid;Carabanchel;Vista Alegre;"750";"53";"2017-11-01"
idealista;http://www.idealista.com/38679401;"28010";Madrid;Chamberí;Trafalgar;"2200";"120";"2017-11-01"
idealista;http://www.idealista.com/38679478;"28005";Madrid;Arganzuela;Imperial;"3000";"431";"2017-11-01"
idealista;http://www.idealista.com/38679522;"28028";Madrid;Salamanca;Fuente del Berro;"750";"60";"2017-11-01"
idealista;http://www.idealista.com/38679882;"28006";Madrid;Salamanca;Castellana;"3500";"120";"2017-11-01"
idealista;http://www.idealista.com/38680126;"28010";Madrid;Chamberí;Trafalgar;"1200";"28";"2017-11-01"
idealista;http://www.idealista.com/38680704;"28028";Madrid;Salamanca;Guindalera;"1000";"89";"2017-11-01"
idealista;http://www.idealista.com/38682353;"28010";Madrid;Chamberí;Trafalgar;"2200";"90";"2017-11-01"
idealista;http://www.idealista.com/38682400;"28220";Majadahonda;Casco Antiguo;;"750";"35";"2017-11-01"
idealista;http://www.idealista.com/38682688;"28020";Madrid;Tetuán;Cuzco-Castillejos;"17000";"1900";"2017-11-01"
idealista;http://www.idealista.com/38683720;"28006";Madrid;Salamanca;Castellana;"3000";"237";"2017-11-01"
idealista;http://www.idealista.com/38683900;"28901";Getafe;Getafe Centro;;"1400";"260";"2017-11-01"
idealista;http://www.idealista.com/38685733;"28030";Madrid;Moratalaz;Marroquina;"1800";"129";"2017-11-01"
